antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'P00278642'}),frozenset({'P00058042'}),0.21939787272399494,0.25491256535064,0.0713899405083829,0.32539030402629415,1.276478088001311,1.0,0.015462665939836147,1.1044718732865666,0.27747101499988325,0.17718120805369125,0.09458989025740469,0.3027234405562871
frozenset({'P00334242'}),frozenset({'P00058042'}),0.19451956012258878,0.25491256535064,0.06453939066161889,0.33178869323447635,1.3015784168116267,1.0,0.014953910579891726,1.1150476310494584,0.2876569822399382,0.16768149882903982,0.10317732430961535,0.29248557716886475
frozenset({'P00073842'}),frozenset({'P00059442'}),0.16837930412835767,0.2529295114476294,0.05408328826392644,0.32119914346895073,1.269915644206892,1.0,0.011495193132849135,1.1005738743027038,0.2555806055350819,0.14727540500736375,0.09138311988954381,0.26751332797111116
frozenset({'P00080342'}),frozenset({'P00059442'}),0.21416982152514874,0.2529295114476294,0.07661799170722913,0.3577441077441077,1.414402398899904,1.0,0.022448123382047283,1.1631975627787894,0.3728383466256425,0.1962142197599261,0.14030081217581208,0.3303332085406212
frozenset({'P00059442'}),frozenset({'P00080342'}),0.2529295114476294,0.21416982152514874,0.07661799170722913,0.30292230933713465,1.414402398899904,1.0,0.022448123382047283,1.1273207979552313,0.39218203497615245,0.1962142197599261,0.1129410529692787,0.3303332085406212
frozenset({'P00085942'}),frozenset({'P00059442'}),0.17324680007211105,0.2529295114476294,0.06165494862087615,0.3558792924037461,1.4070295331173055,1.0,0.017835720118771985,1.159829950725086,0.3499023215838695,0.1691394658753709,0.1378046416417904,0.2998213283116378
frozenset({'P00086442'}),frozenset({'P00059442'}),0.17396791058229674,0.2529295114476294,0.06057328285559762,0.34818652849740933,1.3766148778154879,1.0,0.016571664224452436,1.1461415285421903,0.3311982966473363,0.1653543307086614,0.12750740192450033,0.29383667123373675
frozenset({'P00102642'}),frozenset({'P00059442'}),0.2230034252749234,0.2529295114476294,0.07265188390120786,0.32578819725141467,1.288059251713184,1.0,0.016247736495273557,1.1080649812221612,0.28782391921378503,0.18015198927134554,0.09752585187104175,0.30651491117025476
frozenset({'P00110542'}),frozenset({'P00059442'}),0.17144402379664683,0.2529295114476294,0.06309716964124752,0.36803364879074657,1.4550838559103856,1.0,0.019733916461745896,1.1821364968607395,0.3774692279000373,0.1746506986027944,0.15407399851406156,0.3087495400047817
frozenset({'P00059442'}),frozenset({'P00110742'}),0.2529295114476294,0.28970614746709933,0.08959798089057149,0.35424091233071986,1.2227593906026777,1.0,0.016322746548343176,1.0999362859863793,0.2438559931014658,0.19777158774373257,0.09085643164936627,0.33175642380692805
frozenset({'P00110742'}),frozenset({'P00059442'}),0.28970614746709933,0.2529295114476294,0.08959798089057149,0.3092719352831363,1.2227593906026777,1.0,0.016322746548343176,1.0815696172105043,0.2564820394447905,0.19777158774373257,0.07541781491688147,0.33175642380692805
frozenset({'P00110842'}),frozenset({'P00059442'}),0.22949341986659455,0.2529295114476294,0.06994771948801154,0.30479183032207385,1.205046530859974,1.0,0.011902060920708099,1.074599697092845,0.22083721278022467,0.16958041958041958,0.06942091766325857,0.29067103989375254
frozenset({'P00110942'}),frozenset({'P00059442'}),0.2448170182080404,0.2529295114476294,0.07733910221741482,0.3159057437407953,1.2489872847684897,1.0,0.015417653407989777,1.09205782933705,0.26397752800235474,0.18396226415094336,0.08429757734801913,0.31083954328878677
frozenset({'P00059442'}),frozenset({'P00110942'}),0.2529295114476294,0.2448170182080404,0.07733910221741482,0.30577334283677826,1.2489872847684897,1.0,0.015417653407989777,1.087804644203408,0.26684407934407917,0.18396226415094336,0.08071729117106922,0.31083954328878677
frozenset({'P00111142'}),frozenset({'P00059442'}),0.1828015143320714,0.2529295114476294,0.05985217234541194,0.32741617357001973,1.2944957339935135,1.0,0.013616274633514301,1.1107470313667211,0.27838820536945924,0.1592326139088729,0.09970499874346025,0.28202597702022014
frozenset({'P00059442'}),frozenset({'P00112142'}),0.2529295114476294,0.27997115557959257,0.07896160086533262,0.31218816821097645,1.1150726136936808,1.0,0.008148633265158037,1.0468398639604473,0.138136118016255,0.17394757744241462,0.04474405835410274,0.2971114698105751
frozenset({'P00112442'}),frozenset({'P00059442'}),0.16639625022534704,0.2529295114476294,0.07535604831440418,0.4528710725893824,1.7905030931242367,1.0,0.03326952603818966,1.3654377444234418,0.5296254408039601,0.21907756813417187,0.26763413119046914,0.3754020366510704
frozenset({'P00112542'}),frozenset({'P00059442'}),0.20335316387236343,0.2529295114476294,0.06309716964124752,0.31028368794326244,1.2267595274563625,1.0,0.011663153251680922,1.0831561839165478,0.2320279313354669,0.16047684548372307,0.07677210835455517,0.27987455958103963
frozenset({'P00113242'}),frozenset({'P00059442'}),0.167658193618172,0.2529295114476294,0.06399855777897963,0.3817204301075269,1.5091968822569148,1.0,0.021592852776943332,1.2083053119194864,0.4053574206774107,0.179474216380182,0.17239460082202013,0.31737482660044913
frozenset({'P00114942'}),frozenset({'P00059442'}),0.21200648999459168,0.2529295114476294,0.06886605372273301,0.3248299319727891,1.2842705863528587,1.0,0.015243355784674208,1.1064923105007405,0.28090065292306127,0.17387346381429222,0.09624315459774636,0.29855181559437743
frozenset({'P00116842'}),frozenset({'P00059442'}),0.1761312421128538,0.2529295114476294,0.06363800252388678,0.3613101330603889,1.4285012887284227,1.0,0.01908921350561854,1.1696920950571572,0.36409394933083705,0.174148988653182,0.1450741573566547,0.3064569197019692
frozenset({'P00117442'}),frozenset({'P00059442'}),0.22606814494321253,0.2529295114476294,0.07373354966648639,0.32615629984051037,1.2895146081363584,1.0,0.016554244212127776,1.1086702871534588,0.2900958346361307,0.1819395017793594,0.09801857992647463,0.3088372375895353
frozenset({'P00128942'}),frozenset({'P00059442'}),0.16819902650081126,0.2529295114476294,0.058950784207679824,0.3504823151125402,1.38569166210211,1.0,0.016408286608862767,1.1501926828702342,0.3346217932658083,0.16276754604280735,0.13058045413350874,0.29177715185420305
frozenset({'P00059442'}),frozenset({'P00145042'}),0.2529295114476294,0.2527492338200829,0.07950243374797188,0.31432644333570914,1.2436296584758764,1.0,0.01557469351909567,1.0898054313413965,0.26222705942093705,0.1865482233502538,0.08240501355444602,0.3144385426378974
frozenset({'P00145042'}),frozenset({'P00059442'}),0.2527492338200829,0.2529295114476294,0.07950243374797188,0.31455064194008564,1.2436296584758766,1.0,0.01557469351909567,1.089898881321981,0.26216379595666184,0.1865482233502538,0.08248368987491672,0.3144385426378974
frozenset({'P00148642'}),frozenset({'P00059442'}),0.2156120425455201,0.2529295114476294,0.08581215071209664,0.3979933110367893,1.5735344948831576,1.0,0.031277502128832756,1.240967089317549,0.46467826385897953,0.2242110221384833,0.19417685722033545,0.3686331487471901
frozenset({'P00059442'}),frozenset({'P00148642'}),0.2529295114476294,0.2156120425455201,0.08581215071209664,0.33927298645759085,1.5735344948831576,1.0,0.031277502128832756,1.1871589043243098,0.48788975049479244,0.2242110221384833,0.1576527823213644,0.3686331487471901
frozenset({'P00059442'}),frozenset({'P00184942'}),0.2529295114476294,0.2585181179015684,0.09104020191094285,0.3599429793300071,1.3923317338518475,1.0,0.025653340649738496,1.158462227821937,0.37718041591803947,0.21655231560891933,0.1367867022473983,0.35605238227309277
frozenset({'P00184942'}),frozenset({'P00059442'}),0.2585181179015684,0.2529295114476294,0.09104020191094285,0.3521617852161785,1.3923317338518475,1.0,0.025653340649738496,1.153174467797739,0.38002325396653436,0.21655231560891933,0.13282852861827754,0.35605238227309277
frozenset({'P00220442'}),frozenset({'P00059442'}),0.22949341986659455,0.2529295114476294,0.0755363259419506,0.3291437549096622,1.301326021727652,1.0,0.017490667374647162,1.1136074144346229,0.30052054773102155,0.1856446610544971,0.10201747308974325,0.31389475699866576
frozenset({'P00237542'}),frozenset({'P00059442'}),0.25112673517216516,0.2529295114476294,0.08040382188570398,0.3201722900215362,1.265855803812873,1.0,0.016886459447170044,1.0989115000564438,0.2804487975283424,0.18978723404255318,0.09000861311521745,0.3190312626158999
frozenset({'P00059442'}),frozenset({'P00237542'}),0.2529295114476294,0.25112673517216516,0.08040382188570398,0.31789023521026366,1.265855803812873,1.0,0.016886459447170044,1.0978779420621236,0.2811255562096367,0.18978723404255318,0.08915193421072036,0.3190312626158999
frozenset({'P00251242'}),frozenset({'P00059442'}),0.21362898864250945,0.2529295114476294,0.06580133405444384,0.3080168776371308,1.2177973059537879,1.0,0.011768258326042759,1.0796079621153163,0.22743117710237215,0.16419253261358524,0.07373784272518448,0.2840868422398056
frozenset({'P00059442'}),frozenset({'P00255842'}),0.2529295114476294,0.24806201550387597,0.08761492698756085,0.3464005702066999,1.3964272986457589,1.0,0.02487272259745124,1.150456916301049,0.38000003972226193,0.21194941125163544,0.13078013975942565,0.3497991223126523
frozenset({'P00255842'}),frozenset({'P00059442'}),0.24806201550387597,0.2529295114476294,0.08761492698756085,0.35319767441860467,1.396427298645759,1.0,0.02487272259745124,1.1550213396045643,0.3775401977005643,0.21194941125163544,0.1342151303088803,0.3497991223126523
frozenset({'P00258742'}),frozenset({'P00059442'}),0.17324680007211105,0.2529295114476294,0.05859022895258698,0.3381893860561915,1.3370894686056265,1.0,0.014771000450482817,1.128828206759164,0.304936093126237,0.1593918587542913,0.1141256091828412,0.28491792895111784
frozenset({'P00059442'}),frozenset({'P00265242'}),0.2529295114476294,0.3362177753740761,0.10924824229313142,0.4319315751960085,1.2846779879958494,1.0,0.02420884462775756,1.1684899136137656,0.2966183563337027,0.22764838467317802,0.14419458110055922,0.3784322755336611
frozenset({'P00265242'}),frozenset({'P00059442'}),0.3362177753740761,0.2529295114476294,0.10924824229313142,0.32493297587131365,1.2846779879958494,1.0,0.02420884462775756,1.1066612082209462,0.33383662918165785,0.22764838467317802,0.09638108522156773,0.3784322755336611
frozenset({'P00270942'}),frozenset({'P00059442'}),0.20767982693347756,0.2529295114476294,0.06886605372273301,0.3315972222222222,1.3110262235685435,1.0,0.01633769655892031,1.117695068587443,0.29942283294319455,0.17579383341003219,0.1053015906531531,0.301935460719094
frozenset({'P00277642'}),frozenset({'P00059442'}),0.17775374076077158,0.2529295114476294,0.05426356589147287,0.3052738336713996,1.206952213382219,1.0,0.009304399082862347,1.0753452579746532,0.2085345858029326,0.14415708812260533,0.07006610892259976,0.25990705225979105
frozenset({'P00278642'}),frozenset({'P00059442'}),0.21939787272399494,0.2529295114476294,0.07229132864611501,0.32949876746096957,1.3027296244518873,1.0,0.0167991318853858,1.1141970399120527,0.2976945626695385,0.18071203244704817,0.10249267932094547,0.30765743790012123
frozenset({'P00334242'}),frozenset({'P00059442'}),0.19451956012258878,0.2529295114476294,0.058950784207679824,0.30305838739573676,1.1981930683422322,1.0,0.009751046898865676,1.071926937696819,0.20535565174300963,0.15174013921113688,0.06710059722107907,0.26806518799580137
frozenset({'P00073842'}),frozenset({'P00102642'}),0.16837930412835767,0.2230034252749234,0.05931133946277267,0.3522483940042827,1.5795649486998837,1.0,0.021762177896740863,1.1995285963524325,0.44120389252785674,0.1786102062975027,0.16633917437163714,0.30910722044595706
frozenset({'P00073842'}),frozenset({'P00110742'}),0.16837930412835767,0.28970614746709933,0.07481521543176492,0.4443254817987152,1.533710919438378,1.0,0.026034695919547365,1.2782552182383993,0.41844394704332183,0.19520225776105365,0.21768361612626227,0.35128532957390646
frozenset({'P00073842'}),frozenset({'P00110842'}),0.16837930412835767,0.22949341986659455,0.05570578691184424,0.33083511777301927,1.4415886867925671,1.0,0.017063844572670038,1.1514450333513613,0.36834203604980165,0.16280295047418336,0.1315260641756991,0.28678440884723233
frozenset({'P00073842'}),frozenset({'P00110942'}),0.16837930412835767,0.2448170182080404,0.05949161709031909,0.3533190578158458,1.4431964754819564,1.0,0.01826949792566978,1.1677829552875667,0.3692712952197018,0.16819571865443425,0.14367648930639693,0.29816173803899804
frozenset({'P00073842'}),frozenset({'P00111142'}),0.16837930412835767,0.1828015143320714,0.0578691184424013,0.34368308351177734,1.880088820749338,1.0,0.027089126665557118,1.245127872126991,0.5628891126458951,0.19729563614013523,0.19686963693797238,0.33012556542452776
frozenset({'P00111142'}),frozenset({'P00073842'}),0.1828015143320714,0.16837930412835767,0.0578691184424013,0.3165680473372781,1.880088820749338,1.0,0.027089126665557118,1.216830282271061,0.5728231803740379,0.19729563614013523,0.1781927072577242,0.33012556542452776
frozenset({'P00073842'}),frozenset({'P00112142'}),0.16837930412835767,0.27997115557959257,0.07030827474310439,0.417558886509636,1.4914353789239865,1.0,0.02316692639060043,1.2362259939129792,0.3962202693613924,0.18597997138769673,0.19108641549047345,0.33434286888263515
frozenset({'P00073842'}),frozenset({'P00112542'}),0.16837930412835767,0.20335316387236343,0.0553452316567514,0.328693790149893,1.6163691967743408,1.0,0.021104767431622963,1.1867115549333533,0.4585377254904177,0.17492877492877493,0.15733524642712296,0.30042845535863444
frozenset({'P00114942'}),frozenset({'P00073842'}),0.21200648999459168,0.16837930412835767,0.06435911303407248,0.3035714285714286,1.8029022636892018,1.0,0.02866160777808751,1.1941220248413327,0.5651553689423608,0.20365088419851685,0.1625646464959277,0.34289920464974
frozenset({'P00073842'}),frozenset({'P00114942'}),0.16837930412835767,0.21200648999459168,0.06435911303407248,0.38222698072805145,1.8029022636892018,1.0,0.02866160777808751,1.2755388879463627,0.5355070708101147,0.20365088419851685,0.21601763031308657,0.34289920464974
frozenset({'P00073842'}),frozenset({'P00117442'}),0.16837930412835767,0.22606814494321253,0.057328285559762035,0.3404710920770878,1.5060551417476924,1.0,0.01926308862863521,1.1734616114010383,0.4040468078318453,0.1700534759358289,0.14782043972783743,0.29702980441174964
frozenset({'P00073842'}),frozenset({'P00117942'}),0.16837930412835767,0.24427618532540113,0.058409951325040566,0.3468950749464668,1.420093712714429,1.0,0.01727889722481979,1.1571246605017627,0.3557163999753783,0.1648854961832061,0.1357888789904703,0.29300473304518915
frozenset({'P00073842'}),frozenset({'P00145042'}),0.16837930412835767,0.2527492338200829,0.07643771407968271,0.4539614561027837,1.796094291727633,1.0,0.033879973970081585,1.3684945404157696,0.5329789888297632,0.2217573221757322,0.26927001133947925,0.378193281546399
frozenset({'P00145042'}),frozenset({'P00073842'}),0.2527492338200829,0.16837930412835767,0.07643771407968271,0.3024251069900143,1.796094291727633,1.0,0.033879973970081585,1.1921597296646653,0.5931561098846075,0.2217573221757322,0.16118622772027083,0.378193281546399
frozenset({'P00073842'}),frozenset({'P00184942'}),0.16837930412835767,0.2585181179015684,0.06309716964124752,0.3747323340471092,1.4495399281445709,1.0,0.01956806884440871,1.1858631470546832,0.3729175312006442,0.1734390485629336,0.15673237465580228,0.3094024292271808
frozenset({'P00073842'}),frozenset({'P00237542'}),0.16837930412835767,0.25112673517216516,0.07247160627366143,0.430406852248394,1.713902950051573,1.0,0.030187061357345904,1.3147511829872136,0.5008730464305396,0.2088311688311688,0.23939980968267724,0.3594963191608086
frozenset({'P00073842'}),frozenset({'P00242742'}),0.16837930412835767,0.21759509644853073,0.06417883540652605,0.38115631691648827,1.7516769593502572,1.0,0.027540324484779576,1.2643013493374953,0.5160026500583353,0.19943977591036416,0.2090493294782858,0.338051232194781
frozenset({'P00073842'}),frozenset({'P00251242'}),0.16837930412835767,0.21362898864250945,0.052460789616008655,0.31156316916488225,1.4584311386983981,1.0,0.016490089166738088,1.14225587030777,0.3779748402654087,0.15919037199124728,0.12453940838092661,0.2785663947090234
frozenset({'P00073842'}),frozenset({'P00255842'}),0.16837930412835767,0.24806201550387597,0.055164954029204974,0.32762312633832974,1.3207307280513918,1.0,0.013396444477984472,1.11832814891621,0.2920122019470409,0.1526946107784431,0.10580807523344883,0.27500342363428115
frozenset({'P00073842'}),frozenset({'P00265242'}),0.16837930412835767,0.3362177753740761,0.06129439336578331,0.36402569593147754,1.0827080618401639,1.0,0.00468227831271191,1.0437249121222443,0.09185677305823702,0.13826758845058967,0.041893138330229715,0.2731656629791436
frozenset({'P00073842'}),frozenset({'P00270942'}),0.16837930412835767,0.20767982693347756,0.07427438254912565,0.4411134903640257,2.1240074054246967,1.0,0.03930539780856895,1.4176763249887585,0.6363379979332364,0.24611708482676226,0.29462037111473277,0.39937618962645727
frozenset({'P00270942'}),frozenset({'P00073842'}),0.20767982693347756,0.16837930412835767,0.07427438254912565,0.35763888888888884,2.1240074054246962,1.0,0.03930539780856895,1.294631137356935,0.6679015209251467,0.24611708482676226,0.22757921453862268,0.39937618962645727
frozenset({'P00085942'}),frozenset({'P00080342'}),0.17324680007211105,0.21416982152514874,0.05714800793221561,0.3298647242455775,1.5402017048739212,1.0,0.020043771680968464,1.172644101730329,0.4242310639568237,0.17303493449781662,0.14722634214044927,0.29834987054029716
frozenset({'P00086442'}),frozenset({'P00080342'}),0.17396791058229674,0.21416982152514874,0.05426356589147287,0.31191709844559584,1.4564007955199663,1.0,0.01700488953095934,1.1420574129943246,0.37937487583219615,0.16252699784017274,0.12438727806325306,0.28264205090629957
frozenset({'P00110542'}),frozenset({'P00080342'}),0.17144402379664683,0.21416982152514874,0.05714800793221561,0.3333333333333333,1.5563973063973062,1.0,0.020429871954134406,1.1787452677122767,0.43146214099216706,0.17398463227222835,0.15164028446891487,0.30008417508417506
frozenset({'P00080342'}),frozenset({'P00110742'}),0.21416982152514874,0.28970614746709933,0.0822065981611682,0.3838383838383838,1.3249231581527785,1.0,0.020160284263401114,1.1527719901763471,0.31207664722715256,0.19495510902094912,0.13252576526688198,0.3337984700772504
frozenset({'P00080342'}),frozenset({'P00110842'}),0.21416982152514874,0.22949341986659455,0.06435911303407248,0.3005050505050505,1.3094277416744031,1.0,0.015208548260047895,1.1015184322484786,0.30071078672349877,0.1696768060836502,0.0921622637228627,0.290472478119768
frozenset({'P00080342'}),frozenset({'P00110942'}),0.21416982152514874,0.2448170182080404,0.07661799170722913,0.3577441077441077,1.4612714032817122,1.0,0.02418557461129403,1.1758288104440995,0.40169547791587373,0.2003771805752004,0.1495360624627752,0.33535217169237785
frozenset({'P00110942'}),frozenset({'P00080342'}),0.2448170182080404,0.21416982152514874,0.07661799170722913,0.312960235640648,1.4612714032817125,1.0,0.02418557461129403,1.1437914066118413,0.4179972757782988,0.2003771805752004,0.12571471142433457,0.33535217169237785
frozenset({'P00111142'}),frozenset({'P00080342'}),0.1828015143320714,0.21416982152514874,0.057328285559762035,0.3136094674556213,1.464302791225868,1.0,0.018177717860735382,1.1448732772607748,0.388009939687574,0.16878980891719747,0.12654088460113128,0.2906431175661945
frozenset({'P00080342'}),frozenset({'P00112142'}),0.21416982152514874,0.27997115557959257,0.07373354966648639,0.34427609427609424,1.2296841564388248,1.0,0.013772177243815395,1.0980670952136637,0.2376888218793592,0.1753859348198971,0.08930883699286297,0.3038186652964502
frozenset({'P00112442'}),frozenset({'P00080342'}),0.16639625022534704,0.21416982152514874,0.055164954029204974,0.33152762730227514,1.5479661183886533,1.0,0.019527898815988404,1.1755611908140804,0.42465143496845087,0.16952908587257615,0.14934245208665295,0.29455169243901635
frozenset({'P00080342'}),frozenset({'P00112542'}),0.21416982152514874,0.20335316387236343,0.06616188930953669,0.30892255892255893,1.51914311555269,1.0,0.022609778496418285,1.1527605862602097,0.43487025809609353,0.1883016931759877,0.13251718360340223,0.3171385844258185
frozenset({'P00112542'}),frozenset({'P00080342'}),0.20335316387236343,0.21416982152514874,0.06616188930953669,0.32535460992907805,1.5191431155526902,1.0,0.022609778496418285,1.1648047849141028,0.42896570605134005,0.1883016931759877,0.14148704319261204,0.3171385844258185
frozenset({'P00080342'}),frozenset({'P00113242'}),0.21416982152514874,0.167658193618172,0.07896160086533262,0.3686868686868687,2.199038774845226,1.0,0.04305427546089989,1.3184294213088157,0.6938596573928292,0.2607142857142857,0.24152178050813528,0.4198273053111763
frozenset({'P00113242'}),frozenset({'P00080342'}),0.167658193618172,0.21416982152514874,0.07896160086533262,0.47096774193548385,2.1990387748452265,1.0,0.04305427546089989,1.4854107032146577,0.6550864731590519,0.2607142857142857,0.3267855160624292,0.4198273053111763
frozenset({'P00080342'}),frozenset({'P00114942'}),0.21416982152514874,0.21200648999459168,0.06453939066161889,0.3013468013468013,1.4214036624750908,1.0,0.019133998537303958,1.1278750480559336,0.37726991352893446,0.1784646061814556,0.11337696341128045,0.30288428502714215
frozenset({'P00114942'}),frozenset({'P00080342'}),0.21200648999459168,0.21416982152514874,0.06453939066161889,0.30442176870748294,1.4214036624750908,1.0,0.019133998537303958,1.1297509656313265,0.37623416908547824,0.1784646061814556,0.11484917435659735,0.30288428502714215
frozenset({'P00116842'}),frozenset({'P00080342'}),0.1761312421128538,0.21416982152514874,0.05318190012619434,0.3019447287615148,1.4098378875758606,1.0,0.01545990343788168,1.1257420591934453,0.352845751585506,0.15775401069518716,0.11169704300071633,0.27513061353900653
frozenset({'P00080342'}),frozenset({'P00117942'}),0.21416982152514874,0.24427618532540113,0.06580133405444384,0.3072390572390572,1.2577528048007751,1.0,0.013484747040458524,1.0908868673553138,0.2607830751680508,0.16758494031221302,0.08331465899452535,0.28830587548299724
frozenset({'P00128942'}),frozenset({'P00080342'}),0.16819902650081126,0.21416982152514874,0.05931133946277267,0.35262593783494106,1.6464781794363788,1.0,0.02328818397639016,1.2138734379421128,0.4720396362069715,0.18359375,0.17619088716917136,0.314780982385484
frozenset({'P00080342'}),frozenset({'P00145042'}),0.21416982152514874,0.2527492338200829,0.06544077879935101,0.3055555555555556,1.2089277223014743,1.0,0.011309520501485766,1.0760411032990806,0.21992116623912927,0.16299955096542437,0.07066747084841181,0.28223569503883345
frozenset({'P00080342'}),frozenset({'P00184942'}),0.21416982152514874,0.2585181179015684,0.0704885523706508,0.3291245791245791,1.2731199723877547,1.0,0.015121773198654528,1.1052452646586408,0.2729954604900698,0.17525773195876285,0.09522344770338931,0.3008942281954834
frozenset({'P00080342'}),frozenset({'P00237542'}),0.21416982152514874,0.25112673517216516,0.06670272219217595,0.3114478114478114,1.2402017301514787,1.0,0.01291895414016004,1.087605670679056,0.24646490950689134,0.167345092718227,0.08054911172388295,0.28853079732476716
frozenset({'P00080342'}),frozenset({'P00265242'}),0.21416982152514874,0.3362177753740761,0.07751937984496124,0.3619528619528619,1.076542908982587,1.0,0.005511678899512817,1.0403341462474902,0.09047840074264946,0.16393442622950818,0.03877037622284761,0.29625793231691355
frozenset({'P00085942'}),frozenset({'P00102642'}),0.17324680007211105,0.2230034252749234,0.06165494862087615,0.3558792924037461,1.5958467542146966,1.0,0.023020318786875542,1.2062903203728574,0.45161411669892854,0.18426724137931033,0.17101216588482124,0.3161773179884535
frozenset({'P00085942'}),frozenset({'P00110742'}),0.17324680007211105,0.28970614746709933,0.0713899405083829,0.4120707596253902,1.4223749244816672,1.0,0.02119927749848883,1.2081281279364913,0.3591766993969349,0.18232044198895025,0.1722732242746293,0.32924633189732483
frozenset({'P00085942'}),frozenset({'P00110842'}),0.17324680007211105,0.22949341986659455,0.06129439336578331,0.35379812695109264,1.541648240532373,1.0,0.021535392736290362,1.1923620346347867,0.4249679330956107,0.1795142555438226,0.16132854707480368,0.3104418757300632
frozenset({'P00085942'}),frozenset({'P00110942'}),0.17324680007211105,0.2448170182080404,0.06471966828916531,0.37356919875130074,1.525911889155718,1.0,0.02230590328142657,1.2055329659502878,0.4168767242437016,0.18316326530612242,0.1704913691748544,0.31896427536975935
frozenset({'P00085942'}),frozenset({'P00112142'}),0.17324680007211105,0.27997115557959257,0.06345772489634037,0.36628511966701355,1.3082959168016253,1.0,0.014953618079684802,1.1362031518686564,0.28502693474210067,0.1628122109158187,0.1198757032531107,0.29647160040015197
frozenset({'P00085942'}),frozenset({'P00114942'}),0.17324680007211105,0.21200648999459168,0.05444384351901929,0.3142559833506764,1.482294166365818,1.0,0.017714397532936257,1.149107379537477,0.39355163858908343,0.16457765667574933,0.12975930900164767,0.2855293522195559
frozenset({'P00085942'}),frozenset({'P00116842'}),0.17324680007211105,0.1761312421128538,0.05228051198846223,0.3017689906347555,1.7133189263572044,1.0,0.021766337899684064,1.179937222547761,0.5035813645728379,0.17597087378640777,0.1524972846938706,0.299298006064563
frozenset({'P00085942'}),frozenset({'P00117442'}),0.17324680007211105,0.22606814494321253,0.05877050658013341,0.3392299687825182,1.500565101145637,1.0,0.01960492387048364,1.1712575003300358,0.4034872738850436,0.1725780836421387,0.14621678006909586,0.29959903542794175
frozenset({'P00085942'}),frozenset({'P00117942'}),0.17324680007211105,0.24427618532540113,0.05931133946277267,0.34235171696149846,1.4014944457457061,1.0,0.016991272021324957,1.1491306738960276,0.34650721039452703,0.16557624559637643,0.12977694990110494,0.2925780725028895
frozenset({'P00085942'}),frozenset({'P00145042'}),0.17324680007211105,0.2527492338200829,0.05444384351901929,0.3142559833506764,1.2433508841984322,1.0,0.010655847539012143,1.0896934541713206,0.23673547190845756,0.14653081028626883,0.08231072126566999,0.26483127270244233
frozenset({'P00085942'}),frozenset({'P00184942'}),0.17324680007211105,0.2585181179015684,0.05804939606994772,0.3350676378772112,1.2961089172279572,1.0,0.01326195938283626,1.1151237694782359,0.27633385973513763,0.15533043897732757,0.10323855757473635,0.27980718016594175
frozenset({'P00085942'}),frozenset({'P00220442'}),0.17324680007211105,0.22949341986659455,0.05408328826392644,0.31217481789802287,1.36027785929327,1.0,0.014324287634433497,1.1202069947174018,0.3203568832679167,0.15511892450879008,0.1073078415723755,0.2739193021147616
frozenset({'P00085942'}),frozenset({'P00237542'}),0.17324680007211105,0.25112673517216516,0.05228051198846223,0.3017689906347555,1.2016601515082472,1.0,0.008773608707328157,1.0725293703421004,0.20298434515842811,0.14050387596899222,0.06762460063817731,0.25497638332886374
frozenset({'P00085942'}),frozenset({'P00251242'}),0.17324680007211105,0.21362898864250945,0.05444384351901929,0.3142559833506764,1.4710362359883562,1.0,0.017433304834063176,1.1467413382618337,0.38730674699560724,0.16377440347071587,0.12796376424718064,0.2845541520128909
frozenset({'P00085942'}),frozenset({'P00255842'}),0.17324680007211105,0.24806201550387597,0.05606634216693708,0.32362122788761705,1.3045980749219563,1.0,0.013090391761452172,1.111711389385808,0.28240640113977533,0.15350444225074036,0.10048596286085154,0.2748193348740411
frozenset({'P00085942'}),frozenset({'P00265242'}),0.17324680007211105,0.3362177753740761,0.06832522084009375,0.3943808532778356,1.1729922751378843,1.0,0.010076567129171245,1.0960390341331838,0.178383907889907,0.15488353085410705,0.08762373523415373,0.29879900572738965
frozenset({'P00086442'}),frozenset({'P00102642'}),0.17396791058229674,0.2230034252749234,0.06489994591671173,0.37305699481865284,1.6728756267251959,1.0,0.02610450596893797,1.2393416439829734,0.48693862456957177,0.19543973941368079,0.19311998845918033,0.33204183613204263
frozenset({'P00086442'}),frozenset({'P00110742'}),0.17396791058229674,0.28970614746709933,0.07517577068685775,0.4321243523316062,1.491595384183833,1.0,0.024776197529159744,1.2507911819238122,0.3989880116858062,0.19350348027842224,0.20050603613792373,0.3458070423761329
frozenset({'P00086442'}),frozenset({'P00110842'}),0.17396791058229674,0.22949341986659455,0.05444384351901929,0.31295336787564765,1.3636703311910585,1.0,0.014519352772442089,1.1214763949151376,0.32285057278553286,0.1559917355371901,0.10831828067529657,0.2750941230580124
frozenset({'P00086442'}),frozenset({'P00110942'}),0.17396791058229674,0.2448170182080404,0.061474670993329726,0.35336787564766836,1.4433958808671696,1.0,0.01888436586068884,1.1678711176750658,0.3718855242559498,0.17204843592330976,0.14374113301924477,0.3022362205926118
frozenset({'P00111142'}),frozenset({'P00086442'}),0.1828015143320714,0.17396791058229674,0.06273661438615467,0.3431952662721893,1.97275040622988,1.0,0.03093501688652444,1.2576524604647914,0.6033950265105699,0.21336603310852237,0.20486777433693457,0.3519085139651102
